"smiles","fragments","n_fragments","C","F","N","O","Other","SINGLE","DOUBLE","TRIPLE","Tri","Quad","Pent","Hex","logP","mr","qed","SAS"
"CCC(C)NC(=O)c1cc(S(=O)(=O)NC(C)(C)C)ccc1C","*C(C)CC *NC(=O)c1cc(S(=O)(=O)NC(C)(C)C)ccc1C",2,16,0,2,3,1,16,6,0,0,0,0,1,2.60012,88.4727000000001,0.870713004624,2.50247420138547
"CS(=O)(=O)c1ccc2nc(N3CCN(C(=O)COc4ccc(Cl)cc4)CC3)sc2c1","*c1nc2ccc(S(C)(=O)=O)cc2s1 *N1CCN(C(=O)COc2ccc(Cl)cc2)CC1",2,20,0,3,4,3,23,10,0,0,0,1,3,3.0808,118.4698,0.568755416464,2.19832905536263
"Cc1ccc(C(=O)Nc2ccc3c(c2)N(C(=O)c2cccs2)CC3)cc1","*c1ccc(C)cc1 *C(=O)Nc1ccc2c(c1)N(C(=O)c1cccs1)CC2",2,21,0,2,2,1,19,10,0,0,0,2,2,4.51172,105.2737,0.712507179723,2.00161348946366
"CC(C)Nc1ccc(F)cc1NC(=O)c1ccsc1","*C(C)C *Nc1ccc(F)cc1NC(=O)c1ccsc1",2,14,1,2,1,1,14,6,0,0,0,1,1,3.9598,77.4309,0.857936524379,2.14373660680463
"CCC=C(C)C(=O)NC(C)c1cccs1","*=CCC *C(C)NC(=O)C(=*)C *c1cccs1",3,12,0,1,1,1,11,4,0,0,0,1,0,3.2816,64.9247,0.766541685107,2.90663994206849
"Cc1cc2c(cc1C)N(Cc1cccc(F)c1)C(C1C=CC=NC1=O)N2","*N1c2cc(C)c(C)cc2NC1C1C=CC=NC1=O *Cc1cccc(F)c1",2,21,1,3,1,0,20,9,0,0,0,1,3,3.98414,102.0387,0.879580493632,3.72903189204847
"CCSc1cncc(NCCC(=O)N(C)C)n1","*SCC *CCNc1cncc(*)n1 *C(=O)N(C)C",3,11,0,4,1,1,13,4,0,0,0,0,1,1.4788,70.2307,0.786884104415,2.66409800573581
"O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc(C2CC2)nc2ccccc12","*C(=O)c1cc(C2CC2)nc2ccccc12 *NCc1ccc(S(=O)(=O)N2CCCCC2)cc1",2,25,0,3,3,1,25,11,0,1,0,0,4,4.2168,123.94,0.586859477038,2.15482578921868
"CCn1c(C[NH+](C)C)nnc1C1CCN(C(=O)Cc2ccncc2)CC1","*c1nnc(C2CCN(C(=O)Cc3ccncc3)CC2)n1CC *C[NH+](C)C",2,19,0,6,1,0,22,6,0,0,0,1,2,0.2862,98.7067000000001,0.825677503032,3.15884591358009
"Cc1cn2c(=O)cc(COc3cccc(NC(=O)COc4ccccc4Cl)c3)nc2s1","*c1cc(=O)n2cc(C)sc2n1 *COc1cccc(NC(*)=O)c1 *COc1ccccc1Cl",3,22,0,3,4,2,23,11,0,0,0,1,3,4.31432,120.4267,0.430040324812,2.35472876842521
"Cc1ccccc1NC(=O)c1nnc(C2CCCN(S(=O)(=O)c3ccc(F)c(Cl)c3)C2)s1","*c1ccccc1C *NC(=O)c1nnc(C2CCCN(S(=O)(=O)c3ccc(F)c(Cl)c3)C2)s1",2,21,1,4,3,3,24,11,0,0,0,1,3,4.45962,121.185,0.54054979449,2.84943865946914
"Cc1cc(Nc2cccc(C3CCC[NH+]3CCO)n2)no1","*c1cc(C)on1 *Nc1cccc(C2CCC[NH+]2CCO)n1",2,15,0,4,2,0,18,5,0,0,0,2,1,0.83372,78.5172,0.772181064858,4.60620571082585
"CC(CC[NH+](C)C)Nc1ccc(S(N)(=O)=O)c(C(F)(F)F)c1","*CCC(C)Nc1ccc(S(N)(=O)=O)c(C(F)(F)F)c1 *[NH+](C)C",2,13,3,3,2,1,17,5,0,0,0,0,1,0.6878,78.1966,0.72560166466,3.81310739976603
"O=C(C(NC1CCc2ccccc21)c1ccccc1)N1CCCCC1","*C(C(=O)N1CCCCC1)c1ccccc1 *NC1CCc2ccccc21",2,22,0,2,1,0,21,7,0,0,0,1,3,4.0173,100.2537,0.883159713432,2.80033887784669
"O=C(CC12CC3CC(CC(O)(C3)C1)C2)NCc1nnc2n1CCCCC2","*CC(=O)NCc1nnc2n1CCCCC2 *C12CC3CC(C1)CC(O)(C3)C2",2,20,0,4,2,0,27,3,0,0,0,1,4,2.3421,96.1055000000001,0.86666422683,4.91464743669377
"Cc1cnc(C(C)NC(=O)NC(C)c2ccc3c(c2)OCO3)s1","*c1ncc(C)s1 *C(C)NC(=O)NC(*)C *c1ccc2c(c1)OCO2",3,16,0,3,3,1,19,6,0,0,0,2,1,3.30162,87.9134,0.884622014587,3.15790245702354
"CC(O)CSc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccccc1Cl","*CC(C)O *Sc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccccc1Cl",2,17,0,4,3,2,21,7,0,0,0,1,2,1.6083,103.1738,0.670464677153,2.92061988432668
"CCN(CC1COc2ccccc2O1)C(=O)c1cccc(NC(C)=O)c1","*N(CC)C(=O)c1cccc(NC(C)=O)c1 *CC1COc2ccccc2O1",2,20,0,2,4,0,20,8,0,0,0,0,3,2.9471,98.6762000000001,0.888095906075,2.56169347514393
"Cc1cc[nH]c(=NS(=O)(=O)c2ccc(-c3ncc(-c4ccccc4)o3)cc2)c1","*c1ccc(S(=O)(=O)N=c2cc(C)cc[nH]2)cc1 *c1ncc(-c2ccccc2)o1",2,21,0,3,3,1,18,13,0,0,0,1,3,3.93472,105.6535,0.551481747773,2.7265237839789
"Cc1c(CCC(=O)N(CC2CCCCO2)C(C)C)cnn1C","*c1cnn(C)c1C *CCC(=O)N(CC1CCCCO1)C(C)C",2,17,0,3,2,0,20,3,0,0,0,1,1,2.46722,86.7060000000001,0.810378281919,2.96847787829527
"Cn1cc(C(=O)N2CCCCC2CCc2ccc(O)cc2)cn1","*c1cnn(C)c1 *C(=O)N1CCCCC1CCc1ccc(O)cc1",2,18,0,3,2,0,19,6,0,0,0,1,2,2.7532,88.3113000000001,0.938886165611,2.65765263410298
"CCC(=O)N1c2ccccc2CC1C(=O)NCCCc1ccccc1","*C(=O)CC *CNC(=O)C1Cc2ccccc2N1* *CCc1ccccc1",3,21,0,2,2,0,19,8,0,0,0,1,2,3.1033,99.4837,0.813782727831,2.45171584555754
"CCC(C)NC(=O)CN1CCN(C(=O)Nc2cncc3ccccc23)CC1","*C(C)CC *NC(=O)CN1CCN(C(=O)Nc2cncc3ccccc23)CC1",2,20,0,5,2,0,22,7,0,0,0,0,3,2.299,106.6704,0.849192617967,2.62255870308705
"CC(C)CC(NC(=O)NC1CCCc2c1cnn2C)c1cccs1","*C(CC(C)C)c1cccs1 *NC(=O)NC1CCCc2c1cnn2C",2,18,0,4,1,1,21,5,0,0,0,2,1,3.9456,97.0694000000001,0.831880638086,3.34026698473308
"COc1cc(C=NN=C2SC(CC(=O)[O-])C(=O)N2C)cc(OC)c1OC","*C1SC(=NN=Cc2cc(OC)c(OC)c(OC)c2)N(C)C1=O *CC(=O)[O-]",2,16,0,3,6,1,20,7,0,0,0,1,1,0.1161,94.9,0.500381739593,3.50301446720859
"CC(C)(C)CC(C)(C)NC(=O)c1ccc(-n2cnnc2)cc1Cl","*C(C)(C)CC(C)(C)C *NC(=O)c1ccc(-n2cnnc2)cc1Cl",2,17,0,4,1,1,18,6,0,0,0,1,1,3.8653,91.9862,0.893428985569,2.561221162552
"COc1ccc(Nc2nc(-c3ccc(CNC(C)=O)s3)cs2)cn1","*c1ccc(OC)nc1 *Nc1nc(-c2ccc(CNC(C)=O)s2)cs1",2,16,0,4,2,2,18,8,0,0,0,2,1,3.6549,97.0194,0.682922423815,2.44787628225089
"CCC(C)Oc1cccc(NC(=O)C(=O)N2CCC([N+]3=CCCC3)C2)c1","*C(C)CC *Oc1cccc(NC(=O)C(=O)N2CCC([N+]3=CCCC3)C2)c1",2,20,0,3,3,0,22,6,0,0,0,2,1,2.2804,100.8631,0.650063327942,3.86675247416906
"CCC(C)C[NH+](C)Cc1sc(N(C)C)nc1C","*CC(C)CC *[NH+](C)Cc1sc(N(C)C)nc1C",2,13,0,3,0,1,15,2,0,0,0,1,0,1.57832,76.0907000000001,0.841424429617,4.59367447299086
"CC(=O)N1CC(C(=O)N(C2=NC(C)CS2)c2ccc(Cl)cc2)Oc2ccccc21","*C(C)=O *N1CC(C(=O)N(*)c2ccc(Cl)cc2)Oc2ccccc21 *C1=NC(C)CS1",3,21,0,3,3,2,23,9,0,0,0,1,3,3.9784,117.178,0.69881854077,3.55811836614245
"Cc1ccc(NCc2cc(F)c(O)c(F)c2)c(C)c1","*c1ccc(C)cc1C *NCc1cc(F)c(O)c(F)c1",2,15,2,1,1,0,14,6,0,0,0,0,2,3.89934,71.2655,0.850934108449,2.0258743873115
"O=C(Nc1cccnc1)c1ccc(NC(=O)c2ncn(-c3ccccc3)n2)cc1","*C(=O)c1ccc(NC(=O)c2ncn(-c3ccccc3)n2)cc1 *Nc1cccnc1",2,21,0,6,2,0,19,13,0,0,0,1,3,3.1669,107.9444,0.542490127879,2.12849496677009
"Cc1ccc(S(=O)(=O)CCC(=O)NOCc2ccccc2)cc1","*ONC(=O)CCS(=O)(=O)c1ccc(C)cc1 *Cc1ccccc1",2,17,0,1,4,1,15,9,0,0,0,0,2,2.40682,87.2225,0.79005257498,1.990435630962
"Cc1c(OCc2ccccc2)ccc2cc[nH]c12","*c1ccc2cc[nH]c2c1C *OCc1ccccc1",2,16,0,1,1,0,13,7,0,0,0,1,2,4.05532,73.8097,0.703161435254,1.96460294413415
"Cc1nc(N2CCC(C(N)=O)CC2)c2c(-c3ccccc3)csc2n1","*c1nc(C)nc2scc(-c3ccccc3)c12 *N1CCC(C(N)=O)CC1",2,19,0,4,1,1,20,8,0,0,0,1,3,3.36842,101.7194,0.769353131875,2.26461085156126
"Cc1ccc(NCC2CCCC(C)[NH2+]2)c(C)c1","*c1ccc(C)cc1C *NCC1CCCC(C)[NH2+]1",2,15,0,2,0,0,15,3,0,0,0,0,2,2.21974,73.4321,0.825401573753,3.9875258191447
"CC[n+]1c(N)n(CC(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21","*n1c(N)[n+](CC)c2ccccc21 *CC(=O)C12CC3CC(CC(C3)C1)C2",2,21,0,3,1,0,24,5,0,0,0,1,5,3.3164,97.8314000000001,0.854178307436,3.99345008833421
"Cn1cc(C(=O)N2CCCC2Cc2cccc(F)c2)ccc1=O","*c1ccc(=O)n(C)c1 *C(=O)N1CCCC1Cc1cccc(F)c1",2,18,1,2,2,0,18,7,0,0,0,1,2,2.3717,85.8455,0.873320441882,2.6307850924139
"O=C(C[NH+](Cc1ccco1)C1CCS(=O)(=O)C1)Nc1ccc(Br)cc1F","*CC(=O)Nc1ccc(Br)cc1F *[NH+](Cc1ccco1)C1CCS(=O)(=O)C1",2,17,1,2,4,2,20,8,0,0,0,2,1,1.3919,98.0302000000001,0.710709693813,4.1683723015834
"Cc1cccc(CNC(=O)CCNC(=O)N2CCSc3ncccc32)c1","*c1cccc(C)c1 *CNC(=O)CCN* *C(=O)N1CCSc2ncccc21",3,19,0,4,2,1,20,8,0,0,0,0,3,2.71822,103.3484,0.844613707175,2.40032918177135
"COc1ccccc1-n1ncc2c(C)nnc(SCC(=O)NCc3ccc(F)cc3)c21","*c1ccccc1OC *n1ncc2c(C)nnc(SCC(=O)NCc3ccc(F)cc3)c21",2,22,1,5,2,1,23,11,0,0,0,1,3,3.68012,116.9197,0.432274836676,2.42313965865858
"COc1ccc(NCc2noc(-c3ccoc3)n2)c(C)c1","*c1ccc(OC)cc1C *NCc1noc(-c2ccoc2)n1",2,15,0,3,3,0,16,7,0,0,0,2,1,3.25872,77.0577,0.762624140707,2.39366531021779
"COCCN1C(=O)c2ccccc2NC1c1ccc(C(F)(F)F)cc1","*CCOC *c1ccc(C2Nc3ccccc3C(=O)N2*)cc1 *C(F)(F)F",3,18,3,2,2,0,20,7,0,0,0,0,3,3.9183,87.1622,0.87847883529,2.70388771368941
"[NH3+]C1CCCCCC1C(=O)NCC1CCC1","*C1CCCCCC1[NH3+] *C(=O)NCC1CCC1",2,13,0,2,1,0,16,1,0,0,1,0,0,1.0935,63.6018,0.703345120249,3.58350405880633
"COc1ccccc1OCC(=O)Nc1noc(-c2ccc(Cl)cc2)n1","*c1ccccc1OC *OCC(=O)Nc1noc(*)n1 *c1ccc(Cl)cc1",3,17,0,3,4,1,18,9,0,0,0,1,2,3.4161,91.8627,0.71060187002,2.02971277463818
"O=C(NC1CCSc2ccccc21)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1","*C(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1 *NC1CCSc2ccccc21",2,21,0,2,3,3,23,9,0,0,0,0,4,4.094,115.6015,0.732762924488,2.68694055963243
"Cc1cc(=O)n(C)cc1NC(=O)c1ccc(NC(=O)c2ccco2)cc1","*c1cn(C)c(=O)cc1C *NC(=O)c1ccc(NC(*)=O)cc1 *c1ccco1",3,19,0,3,4,0,18,10,0,0,0,1,2,2.79132,97.4764,0.751105233487,2.13933507428979
"CCn1c(SCC(=O)NC2CCCC(C)C2C)nc2sc(C)c(C)c2c1=O","*c1nc2sc(C)c(C)c2c(=O)n1CC *NC(=O)CS* *C1CCCC(C)C1C",3,20,0,3,2,2,24,5,0,0,0,1,2,4.12774,113.8617,0.5751160905,3.36403958808422
"O=C(Nc1cccc(Cl)c1)c1ccc(NS(=O)(=O)c2ccccc2)cc1","*C(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1 *Nc1cccc(Cl)c1",2,19,0,2,3,2,16,12,0,0,0,0,3,4.3931,103.0977,0.653232649334,1.64166296139713
"CC(=O)c1cccc(OC(C)C(=O)N2CCC(C)CC2)c1","*C(C)=O *c1cccc(OC(*)C)c1 *C(=O)N1CCC(C)CC1",3,17,0,1,3,0,17,5,0,0,0,0,2,2.915,81.5145,0.793812250042,2.37470133326134
"CCCNC(=O)N1CC(c2ccc(OC)cc2)C2C1C1CC[NH+]2CC1","*CCC *NC(=O)N1CC(c2ccc(OC)cc2)C2C1C1CC[NH+]2CC1",2,20,0,3,2,0,24,4,0,0,0,1,4,1.2597,97.1274000000001,0.873924623787,5.08379834608874
"COc1cc(NC(=O)c2ccccc2)cc2sc([N-]S(=O)(=O)c3ccccc3)nc12","*c1cc(OC)c2nc([N-]S(=O)(=O)c3ccccc3)sc2c1 *NC(=O)c1ccccc1",2,21,0,3,4,2,20,13,0,0,0,1,3,4.9513,117.214,0.439558002499,2.82421070536789
"CCC1c2ccsc2CCN1C(=O)NCC1CN2CCCCC2CO1","*N1CCc2sccc2C1CC *C(=O)NCC1CN2CCCCC2CO1",2,19,0,3,2,1,25,3,0,0,0,1,3,3.0202,100.1117,0.888100424239,3.66760911668764
"Cn1c(C[NH+](C)Cc2csc(-c3ccccn3)n2)nnc1C1CC1","*c1nnc(C2CC2)n1C *C[NH+](C)C* *c1csc(-c2ccccn2)n1",3,17,0,6,0,1,20,7,0,1,0,2,1,1.4259,92.6177,0.74426677636,3.8735780153776
"Cc1ccc(CN2C(=O)C(=C3SC(=S)N(C4CCS(=O)(=O)C4)C3=O)c3ccccc32)cc1","*c1ccc(C)cc1 *CN1C(=O)C(=C2SC(=S)N(*)C2=O)c2ccccc21 *C1CCS(=O)(=O)C1",3,23,0,2,4,3,24,12,0,0,0,3,2,3.30032,129.8248,0.483138656856,3.0667048133153
"CN(C(=O)OC(C)(C)C)C1CCN(c2cnc3ccccc3n2)CC1","*N(C)C1CCN(c2cnc3ccccc3n2)CC1 *C(=O)OC(C)(C)C",2,19,0,4,2,0,21,6,0,0,0,0,3,3.4655,98.7700000000001,0.818239716274,2.33082090650631
"CNc1ccccc1C(=O)NC1CC(C(=O)OC)N(C)C1","*c1ccccc1NC *C(=O)NC1CC(C(=O)OC)N(C)C1",2,15,0,3,3,0,17,5,0,0,0,1,1,0.7038,80.2939,0.813274394119,2.93232875296178
"O=C(C1=C([O-])C(=O)N(CCN2CCOCC2)C1c1ccc(O)cc1)c1ccncc1","*N1C(=O)C([O-])=C(C(=O)c2ccncc2)C1c1ccc(O)cc1 *CCN1CCOCC1",2,22,0,3,5,0,24,9,0,0,0,1,3,0.5,105.4133,0.70799896093,3.20838318594735
"CCn1cc(C2CC(=O)Nc3cc(Oc4ccccc4)ccc32)c(C)n1","*c1ccc2c(c1)NC(=O)CC2c1cn(CC)nc1C *Oc1ccccc1",2,21,0,3,2,0,20,9,0,0,0,1,3,4.47782,100.6857,0.72414556143,2.88849009884456
"C[NH2+]C1C(C[NH+](CC2CC2)C2CC2)CCC1(C)C","*C1CCC(C)(C)C1[NH2+]C *C[NH+](CC1CC1)C1CC1",2,16,0,2,0,0,20,0,0,2,0,1,0,0.4417,74.5851000000001,0.698986398361,5.81947933863126
"O=C(CC12CC3CC(CC(Br)(C3)C1)C2)NCc1ccc(-n2cccn2)nc1","*CC(=O)NCc1ccc(-n2cccn2)nc1 *C12CC3CC(C1)CC(Br)(C3)C2",2,21,0,4,1,1,25,6,0,0,0,1,5,4.0075,106.5957,0.70530202354,4.88223432827584
"O=C(NCc1nnc2n1CCC2)c1ccc(N2CCCS2(=O)=O)cc1","*C(=O)c1ccc(N2CCCS2(=O)=O)cc1 *NCc1nnc2n1CCC2",2,16,0,5,3,1,20,8,0,0,0,3,1,0.6942,91.705,0.879447388542,2.51705315925357
"O=C(CSC1N[NH+]=C(N2CCOCC2)N1CC1CCCO1)C1=c2ccccc2=[NH+]C1","*CC(=O)C1=c2ccccc2=[NH+]C1 *SC1N[NH+]=C(N2CCOCC2)N1CC1CCCO1",2,21,0,5,3,1,28,6,0,0,0,3,2,-4.095,112.4631,0.412942081273,4.9950298236292
"O=C1CCC(COC(=O)C2CCCN2C(=O)C23CC4CC(CC(C4)C2)C3)N1","*C1CCC(=O)N1 *COC(=O)C1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2",2,21,0,2,4,0,28,3,0,0,0,2,4,2.0156,97.4637000000001,0.76787165692,4.58350084124056
"COCCOc1ccc(NC(=O)N2CCOCC2C2CC2)cc1","*CCOC *Oc1ccc(*)cc1 *NC(=O)N1CCOCC1* *C1CC1",4,17,0,2,4,0,21,4,0,1,0,0,2,2.3545,86.8687000000001,0.818301279075,2.66614703969739
"CCc1nn(C)cc1NC(=O)NC(CO)C1CC1","*c1cn(C)nc1CC *NC(=O)NC(CO)C1CC1",2,12,0,4,2,0,16,3,0,1,0,1,0,0.8749,68.3382,0.738597555965,3.27564220177783
"Cc1noc(C)c1C(C)NS(=O)(=O)CCCCC#N","*c1c(C)noc1C *CCCS(=O)(=O)NC(*)C *CC#N",3,12,0,3,3,1,14,4,1,0,0,1,0,1.96572,70.7785,0.776699657882,3.26427780629908
"Cc1ccc(C(C)NC(=O)NCc2ccc(C(=O)N3CC(C)OC(C)C3)cc2)o1","*c1ccc(C)o1 *CNC(=O)NC(*)C *c1ccc(C(=O)N2CC(C)OC(C)C2)cc1",3,22,0,3,4,0,24,7,0,0,0,1,2,3.39782,109.5859,0.791151728646,3.20728644797533
"CCc1[nH]nc(C[NH2+]C)c1C","*c1n[nH]c(CC)c1C *C[NH2+]C",2,8,0,3,0,0,9,2,0,0,0,1,0,-0.02628,44.2561,0.649350429325,4.23478495168185
"CCCNC(=O)c1ccc(C)c(N(C)S(C)(=O)=O)c1","*CCC *NC(=O)c1ccc(C)c(N(C)S(C)(=O)=O)c1",2,13,0,2,3,1,13,6,0,0,0,0,1,1.53062,77.0500000000001,0.899779319497,2.04408463583221
"O=C(NCCSc1ccc(Br)cc1)c1cnccn1","*C(=O)c1cnccn1 *CCN* *Sc1ccc(Br)cc1",3,13,0,3,1,2,13,7,0,0,0,0,2,2.7612,79.2312,0.669092275793,2.11461090156648
"O=C([O-])C1[NH2+]CCC1c1cccc2cccnc12","*C(=O)[O-] *C1[NH2+]CCC1c1cccc2cccnc12",2,14,0,2,2,0,14,6,0,0,0,1,2,-0.596,64.6884,0.796365582284,4.38756852424281
"OC(c1ccc(Cl)cc1Cl)C1CCOC2(CCCC2)C1","*C(O)C1CCOC2(CCCC2)C1 *c1ccc(Cl)cc1Cl",2,16,0,0,2,2,19,3,0,0,0,1,2,4.7662,81.2968,0.814332031066,3.80509202061899
"CC=C(C)C(=O)NC(C)c1ccc(OC(F)F)cc1","*C(=O)C(C)=CC *NC(C)c1ccc(*)cc1 *OC(F)F",3,14,2,1,2,0,14,5,0,0,0,0,1,3.4314,69.0627,0.814342045319,2.7035140053941
"O=C1CCC(C(=O)Nc2cccc3cccnc23)O1","*C1CCC(=O)O1 *C(=O)Nc1cccc2cccnc12",2,14,0,2,3,0,14,7,0,0,0,1,2,1.8789,69.4867,0.838121047031,2.63489271374458
"O=C([O-])CC1CN(C(=O)NCc2ccc(Br)cc2)CCO1","*CC(=O)[O-] *CNC(=O)N1CCOC(*)C1 *c1ccc(Br)cc1",3,14,0,2,4,1,17,5,0,0,0,0,2,0.4995,77.3147,0.869173861759,3.00168410986522
"COCCC(C)C(=O)Nc1cc(NC(=O)c2ccccc2)ccc1C","*C(=O)C(C)CCOC *Nc1cc(NC(=O)c2ccccc2)ccc1C",2,20,0,2,3,0,18,8,0,0,0,0,2,3.85842,99.8609,0.778509317791,2.25939848292018
"Cc1noc(C)c1C(C)NC(=O)CCCNC(=O)C1CC1","*c1c(C)noc1C *NCCCC(=O)NC(*)C *C(=O)C1CC1",3,15,0,3,3,0,18,4,0,1,0,1,0,1.77504,77.5024000000001,0.755912278447,2.76150134722197
"Cc1ccc(C2CN(S(=O)(=O)c3cccnc3)CC2[NH3+])o1","*c1ccc(C)o1 *C1CN(S(=O)(=O)c2cccnc2)CC1[NH3+]",2,14,0,3,3,1,16,7,0,0,0,2,1,0.38162,75.8579,0.906743840563,3.72997735252119
"CC(C)C(=O)NC1CCCN(C(=O)NCC2CCOC2c2ccccc2)C1","*C(=O)C(C)C *NC1CCCN(*)C1 *C(=O)NCC1CCOC1c1ccccc1",3,21,0,3,3,0,24,5,0,0,0,1,2,2.7104,104.2164,0.829798179611,3.35960223354687
"O=C([O-])CC(Cc1ccc(Cl)cc1)C(=O)Nc1cc(Cl)ccc1Cl","*CC(CC(=O)[O-])C(=O)Nc1cc(Cl)ccc1Cl *c1ccc(Cl)cc1",2,17,0,1,3,3,17,8,0,0,0,0,2,3.5842,93.3617,0.805595568697,2.7526162944898
"C#CCN1CCN(C(C)C(=O)Nc2cc(F)ccc2C)CC1","*CC#C *N1CCN(C(C)C(=O)Nc2cc(F)ccc2C)CC1",2,17,1,3,1,0,18,4,1,0,0,0,2,1.71192,86.0747,0.86706972345,2.55619616328896
"CC1CC(NC(=O)NCC(C)c2nc(-c3ccccc3)no2)C1","*C1CC(C)C1 *CNC(=O)N* *C(C)c1nc(-c2ccccc2)no1",3,17,0,4,2,0,19,6,0,0,1,1,1,2.9378,86.8694,0.880918238465,2.76799408649674
"Cc1ccc(C(=O)NC(=S)Nc2ccc3c(c2)OCCO3)cc1","*c1ccc(C)cc1 *C(=O)NC(=S)Nc1ccc2c(c1)OCCO2",2,17,0,2,3,1,17,8,0,0,0,0,3,2.89302,92.2979,0.823561210263,1.90389361912768
"COCCN1CCC([NH2+]C2CC3CCCc4cccc2c43)CC1","*CCOC *N1CCC([NH2+]C2CC3CCCc4cccc2c43)CC1",2,20,0,2,1,0,23,3,0,0,0,1,3,2.2255,92.7424000000001,0.90497264722,4.05130811661282
"CC(C)CC[NH+](CC([O-])=Nc1nncs1)C1CC1","*CCC(C)C *[NH+](CC([O-])=Nc1nncs1)C1CC1",2,12,0,4,1,1,16,3,0,1,0,1,0,0.0218,70.1777,0.575831054215,5.13261234306512
"COc1ccc(O)cc1-c1nc2c([nH]1)c(-c1cccnc1)nn2C","*c1cc(O)ccc1OC *c1nc2c([nH]1)c(-c1cccnc1)nn2C",2,17,0,5,2,0,18,9,0,0,0,2,2,2.7396,89.7435,0.602355879462,2.58017527890641
"Cc1cccc(C2NC(=S)NC(O)(C(F)(F)F)C2C(=O)c2ccco2)c1","*c1cccc(C)c1 *C1NC(=S)NC(O)(C(F)(F)F)C1C(=O)c1ccco1",2,17,3,2,3,1,21,7,0,0,0,1,2,2.85682,90.3227,0.554183149806,3.73235805817128
"COCC(C)NC(=O)C1=NNC(=O)CC1","*C(C)COC *NC(=O)C1=NNC(=O)CC1",2,9,0,3,3,0,12,3,0,0,0,0,1,-0.5965,54.2924,0.681565138814,3.02433562687149
"CCC(C)(NC(=O)NC(C)(C)C)c1ccccc1","*C(C)(CC)c1ccccc1 *NC(=O)NC(C)(C)C",2,15,0,2,1,0,14,4,0,0,0,0,1,3.4095,75.5054000000001,0.828269677748,2.77057907383435
"O=c1c2c(-c3ccccc3)csc2ncn1Cc1noc(-c2ccc(F)cc2)n1","*c1csc2ncn(Cc3noc(-c4ccc(F)cc4)n3)c(=O)c12 *c1ccccc1",2,21,1,4,2,1,21,12,0,0,0,2,3,4.3624,108.11,0.426154698079,2.33655053238095
"Cc1ccc(NC(=S)NNC(=O)Cn2c(=O)oc3ccccc32)c(C)c1","*c1ccc(C)cc1C *NC(=S)NNC(=O)Cn1c(=O)oc2ccccc21",2,18,0,4,3,1,19,9,0,0,0,1,2,2.22914,103.8891,0.485268178753,2.21603707639727
"CC(=O)N1CC[NH+](CC(=O)NC(c2ccccc2)C(C)C)CC1","*C(C)=O *C(=O)C[NH+]1CCN(*)CC1 *NC(c1ccccc1)C(C)C",3,18,0,3,2,0,19,5,0,0,0,0,2,0.2469,89.9814000000001,0.837269785988,3.75720462273935
"COC(=O)c1cc(C)nc2c1c(=O)n(CC(=O)c1c(C)n(C)c3ccccc13)c(=O)n2C","*C(=O)OC *c1cc(C)nc2c1c(=O)n(CC(=O)c1c(C)n(C)c3ccccc13)c(=O)n2C",2,23,0,4,5,0,24,11,0,0,0,1,3,1.87324,119.307,0.361005950516,2.58797553549938
"O=C(Cn1cnc2c(Cl)cc(Cl)cc2c1=O)C1CCOCC1","*CC(=O)C1CCOCC1 *n1cnc2c(Cl)cc(Cl)cc2c1=O",2,15,0,2,3,2,18,6,0,0,0,0,3,2.699,84.573,0.857437802301,2.52082434974259
"Cc1ccc(C(C)[NH2+]C2CCC(NS(C)(=O)=O)CC2)cc1[N+](=O)[O-]","*c1ccc(C)c([N+](=O)[O-])c1 *C1CCC([NH2+]C(*)C)CC1 *NS(C)(=O)=O",3,16,0,3,4,1,19,6,0,0,0,0,2,1.38802,92.1973,0.599468484405,3.78914818260168
"Cc1nc(N2CCCC(C(=O)NCC3CC3)C2)c2cc[nH]c2n1","*c1nc(C)nc2[nH]ccc12 *CNC(=O)C1CCCN(*)C1 *C1CC1",3,17,0,5,1,0,21,5,0,1,0,1,2,2.00892,89.2964,0.909887501152,2.94361557116592
"CC(Cl)c1nc(C2(C)CCCO2)no1","*C(C)Cl *c1nc(C2(C)CCCO2)no1",2,9,0,2,2,1,13,2,0,0,0,2,0,2.395,51.104,0.712940723028,4.07554551826256
"Cn1c(Cc2cccc3ccccc23)nnc1SCC(=O)N1CCCC1","*c1nnc(SCC(=O)N2CCCC2)n1C *Cc1cccc2ccccc12",2,20,0,4,1,1,21,8,0,0,0,2,2,3.2736,104.295,0.639608704533,2.14444487407905
"CN(C)Nc1ncnc(Nc2ccc(Cl)c(Cl)c2)c1[N+](=O)[O-]","*c1ncnc(NN(C)C)c1[N+](=O)[O-] *Nc1ccc(Cl)c(Cl)c1",2,12,0,6,2,2,16,7,0,0,0,0,2,3.3237,85.7408,0.623455467446,2.48316258795599
